District ID,City ID,Name
1008,81,RUMBIO JAYA
1009,81,KAMPAR UTARA
1010,81,TAMBANG
1011,81,SIAK HULU
1012,81,PERHENTIAN RAJA
1013,82,ROKAN IV KOTO
1014,82,PENDALIAN IV KOTO
1015,82,TANDUN
1016,82,KABUN
1017,82,UJUNG BATU
1018,82,RAMBAH SAMO
1019,82,RAMBAH
1020,82,RAMBAH HILIR
1021,82,BANGUN PURBA
1022,82,TAMBUSAI
1023,82,TAMBUSAI UTARA
1024,82,KEPENUHAN
1025,82,KEPENUHAN HULU
1026,82,KUNTO DARUSSALAM
1027,82,PAGARAN TAPAH
1028,82,BONAI DARUSSALAM
1029,83,MANDAU
1030,83,PINGGIR
1031,83,BATHIN SOLAPAN
1032,83,TALANG MUANDAU
1033,83,BUKIT BATU
1034,83,SIAK KECIL
1035,83,BANDAR LAKSAMANA
1036,83,RUPAT
1037,83,RUPAT UTARA
1038,83,BENGKALIS
1039,83,BANTAN
1040,84,TANAH PUTIH
1041,84,PUJUD
1042,84,TANAH PUTIH TANJUNG
1043,84,RANTAU KOPAR
1044,84,TANJUNG MEDAN
1045,84,BAGANSINEMBAH
1046,84,SIMPANG KANAN
1047,84,BAGAN SINEMBAH RAYA
1048,84,BALAI JAYA
1049,84,KUBU
1050,84,PASIR LIMAU KAPAS
1051,84,KUBU BABUSSALAM
1052,84,BANGKO
1053,84,SINABOI
1054,84,BATU HAMPAR
1055,84,PEKAITAN
1056,84,RIMBA MELINTANG
1057,84,BANGKO PUSAKO
1058,85,TEBING TINGGI BARAT
1059,85,TEBING TINGGI
1060,85,TEBING TINGGI TIMUR
1061,85,RANGSANG
1062,85,RANGSANG PESISIR
1063,85,RANGSANG BARAT
1064,85,MERBAU
1065,85,PULAUMERBAU
1066,85,TASIK PUTRI PUYU
1067,86,TAMPAN
1068,86,PAYUNG SEKAKI
1069,86,BUKIT RAYA
1070,86,MARPOYAN DAMAI
1071,86,TENAYAN RAYA
1072,86,LIMA PULUH
1073,86,SAIL
1074,86,PEKANBARU KOTA
1075,86,SUKAJADI
1076,86,SENAPELAN
1077,86,RUMBAI
1078,86,RUMBAI PESISIR
1079,87,BUKIT KAPUR
1080,87,MEDANG KAMPAI
1081,87,SUNGAI SEMBILAN
1082,87,DUMAI BARAT
1083,87,DUMAI SELATAN
1084,87,DUMAI TIMUR
1085,87,DUMAI KOTA
1086,88,GUNUNG RAYA
1087,88,BUKITKERMAN
1088,88,BATANG MERANGIN
1089,88,KELILING DANAU
1090,88,DANAU KERINCI
1091,88,SITINJAU LAUT
1092,88,AIR HANGAT
1093,88,AIR HANGAT TIMUR
1094,88,DEPATI TUJUH
1095,88,AIR HANGAT BARAT
1096,88,GUNUNG KERINCI
1097,88,SIULAK
1098,88,SIULAK MUKAI
1099,88,KAYU ARO
1100,88,GUNUNG TUJUH
1101,88,KAYU ARO BARAT
1102,89,JANGKAT
1103,89,JANGKAT TIMUR
1104,89,MUARA SIAU
1105,89,LEMBAH MASURAI
1106,89,TIANG PUMPUNG
1107,89,PAMENANG
1108,89,PAMENANG BARAT
1109,89,RENAH PAMENANG
1110,89,PAMENANG SELATAN
1111,89,BANGKO
1112,89,BANGKO  BARAT
1113,89,NALO TATAN
1114,89,BATANG MASUMAI
1115,89,SUNGAI MANAU
1116,89,RENAH PEMBARAP
1117,89,PANGKALAN JAMBU
1118,89,TABIR
1119,89,TABIR ULU
1120,89,TABIR SELATAN
1121,89,TABIR ILIR
1122,89,TABIR TIMUR
1123,89,TABIR LINTAS
1124,89,MARGO TABIR
1125,89,TABIR BARAT
1126,90,BATANG ASAI
1127,90,LIMUN
1128,90,CERMIN NAN GEDANG
1129,90,PELAWAN
1130,90,SINGKUT
1131,90,SAROLANGUN
1132,90,BATHIN VIII
1133,90,PAUH
1134,90,AIR HITAM
1135,90,MANDIANGIN
1136,91,MERSAM
1137,91,MARO SEBO ULU
1138,91,BATIN XXIV
1139,91,MUARA TEMBESI
1140,91,MUARA BULIAN
1141,91,BAJUBANG
1142,91,MARO SEBO ILIR
1143,91,PEMAYUNG
1144,92,MESTONG
1145,92,SUNGAI BAHAR
1146,92,BAHAR SELATAN
1147,92,BAHAR UTARA
1148,92,KUMPEH ULU
1149,92,SUNGAI GELAM
1150,92,KUMPEH
1151,92,MARO SEBO
1152,92,TAMAN RAJO
1153,92,JAMBI LUAR KOTA
1154,92,SEKERNAN
1155,93,MENDAHARA
1156,93,MENDAHARA ULU
1157,93,GERAGAI
1158,93,DENDANG
1159,93,MUARA SABAK BARAT
1160,93,MUARA SABAK TIMUR
1161,93,KUALA JAMBI
1162,93,RANTAU RASAU
1163,93,BERBAK
1164,93,NIPAH PANJANG
1165,93,S A D U
1166,94,TUNGKAL ULU
1167,94,MERLUNG
1168,94,BATANG ASAM
1169,94,TEBING TINGGI
1170,94,RENAH MENDALUH
1171,94,MUARA PAPALIK
1172,94,PENGABUAN
1173,94,SENYERANG
1174,94,TUNGKAL ILIR
1175,94,BRAM ITAM
1176,94,SEBERANG KOTA
1177,94,BETARA
1178,94,KUALA BETARA
1179,95,TEBO ILIR
1180,95,MUARA TABIR
1181,95,TEBO TENGAH
1182,95,SUMAY
1183,95,TENGAH ILIR
1184,95,RIMBO BUJANG
1185,95,RIMBO ULU
1186,95,RIMBO ILIR
1187,95,TEBO ULU
1188,95,VII KOTO
1189,95,SERAI SERUMPUN
1190,95,VII KOTO ILIR
1191,96,PELEPAT
1192,96,PELEPAT ILIR
1193,96,BATIN II BABEKO
1194,96,RIMBO TENGAH
1195,96,BUNGO DANI
1196,96,PASAR MUARO BUNGO
1197,96,BATHIN III
1198,96,RANTAU PANDAN
1199,96,MUKO-MUKO BATHIN VII
1200,96,BATHIN III ULU
1201,96,TANAH SEPENGGAL
1202,96,TANAH SEPENGGAL LINTAS
1203,96,TANAH TUMBUH
1204,96,LIMBUR LUBUK
1205,96,BATHIN II PELAYANG
1206,96,JUJUHAN
1207,96,JUJUHAN ILIR
1208,97,KOTA BARU
1209,97,ALAM BARAJO
1210,97,JAMBI SELATAN
1211,97,PAAL MERAH
1212,97,JELUTUNG
1213,97,PASAR JAMBI
1214,97,TELANAIPURA
1215,97,DANAU SIPIN
1216,97,DANAU TELUK
1217,97,PELAYANGAN
1218,97,JAMBI TIMUR
1219,98,TANAH KAMPUNG
1220,98,KUMUN DEBAI
1221,98,SUNGAI PENUH
1222,98,PONDOK TINGGI
1223,98,SUNGAI BUNGKAL
1224,98,HAMPARAN RAWANG
1225,98,PESISIR BUKIT
1226,98,KOTO BARU
1227,99,LENGKITI
1228,99,SOSOH BUAY RAYAP
1229,99,PENGANDONAN
1230,99,SEMIDANG AJI
1231,99,ULU OGAN
1232,99,MUARA JAYA
1233,99,PENINJAUAN
1234,99,LUBUK BATANG
1235,99,SINAR PENINJAUAN
1236,99,KEDATON PENINJAUAN
1237,99,BATURAJA TIMUR
1238,99,LUBUK RAJA
1239,99,BATURAJA BARAT
1240,100,LEMPUING
1241,100,LEMPUING JAYA
1242,100,MESUJI
1243,100,SUNGAI MENANG
1244,100,MESUJI MAKMUR
1245,100,MESUJI RAYA
1246,100,TULUNG SELAPAN
1247,100,CENGAL
1248,100,PEDAMARAN
1249,100,PEDAMARAN TIMUR
1250,100,TANJUNG LUBUK
1251,100,TELUK GELAM
1252,100,KAYU AGUNG
1253,100,SIRAH PULAU PADANG
1254,100,JEJAWI
1255,100,PAMPANGAN
1256,100,PANGKALAN LAMPAM
1257,100,AIR SUGIHAN
1258,101,SEMENDE DARAT LAUT
1259,101,SEMENDE DARAT ULU
1260,101,SEMENDE DARAT TENGAH
1261,101,TANJUNG AGUNG
1262,101,PANANG ENIM
1263,101,RAMBANG
1264,101,LUBAI
1265,101,LUBAI ULU
1266,101,LAWANG KIDUL
1267,101,MUARA ENIM
1268,101,UJAN MAS
1269,101,GUNUNG MEGANG
1270,101,BENAKAT
1271,101,BELIMBING
1272,101,RAMBANG NIRU
1273,101,EMPAT PETULAI DANGKU
1274,101,GELUMBANG
1275,101,LEMBAK
1276,101,SUNGAI ROTAN
1277,101,MUARA BELIDA
1278,101,KELEKAR
1279,101,BELIDA DARAT
1280,102,TANJUNG SAKTI PUMI
1281,102,TANJUNGSAKTI PUMU
1282,102,KOTA AGUNG
1283,102,MULAK ULU
1284,102,TANJUNGTEBAT
1285,102,MULAK SEBINGKAI
1286,102,PULAUPINANG
1287,102,PAGAR GUNUNG
1288,102,GUMAY ULU
1289,102,JARAI
1290,102,PAJAR BULAN
1291,102,MUARAPAYANG
1292,102,SUKAMERINDU
1293,102,KIKIM BARAT
1294,102,KIKIM TIMUR
1295,102,KIKIM SELATAN
1296,102,KIKIM TENGAH
1297,102,LAHAT
1298,102,GUMAY TALANG
1299,102,PSEKSU
1300,102,LAHAT SELATAN
1301,102,MERAPI BARAT
1302,102,MERAPI TIMUR
1303,102,MERAPI SELATAN
1304,103,STL ULU TERAWAS
1305,103,SELANGIT
1306,103,SUMBER HARTA
1307,103,TUGUMULYO
1308,103,PURWODADI
1309,103,MUARA BELITI
1310,103,TIANG PUMPUNG
1311,103,JAYALOKA
1312,103,SUKA KARYA
1313,103,MUARA KELINGI
1314,103,BTS. ULU
1315,103,TUAH NEGERI
1316,103,MUARA LAKITAN
1317,103,MEGANG SAKTI
1318,104,SANGA DESA
1319,104,BABAT TOMAN
1320,104,BATANG HARI LEKO
1321,104,PLAKAT TINGGI
1322,104,LAWANG WETAN
1323,104,SUNGAI KERUH
1324,104,JIRAK JAYA
1325,104,SEKAYU
1326,104,LAIS
1327,104,SUNGAI LILIN
1328,104,KELUANG
1329,104,BABAT SUPAT
1330,104,BAYUNG LENCIR
1331,104,LALAN
1332,104,TUNGKAL JAYA
1333,105,RANTAU BAYUR
1334,105,BETUNG
1335,105,SUAK TAPEH
1336,105,PULAU RIMAU
1337,105,TUNGKAL ILIR
1338,105,SELAT PENUGUAN
1339,105,BANYUASIN III
1340,105,SEMBAWA
1341,105,TALANG KELAPA
1342,105,TANJUNG LAGO
1343,105,BANYUASIN I
1344,105,AIR KUMBANG
1345,105,RAMBUTAN
1346,105,MUARA PADANG
1347,105,MUARA SUGIHAN
1348,105,MAKARTI JAYA
1349,105,AIR SALEK
1350,105,BANYUASIN II
1351,105,KARANG AGUNG ILIR
1352,105,MUARA TELANG
1353,105,SUMBER MARGA TELANG
1354,106,MEKAKAU ILIR
1355,106,BANDING AGUNG
1356,106,WARKUK RANAU SELATAN
1357,106,BUAY PEMATANG RIBU
1358,106,BUAY PEMACA
1359,106,SIMPANG
1360,106,BUANA PEMACA
1361,106,MUARA DUA
1362,106,BUAY RAWAN
1363,106,BUAY SANDANG AJI
1364,106,TIGA DIHAJI
1365,106,BUAY RUNJUNG
1366,106,RUNJUNG AGUNG
1367,106,KISAM TINGGI
1368,106,MUARA DUA KISAM
1369,106,KISAM ILIR
1370,106,PULAU BERINGIN
1371,106,SINDANG DANAU
1372,106,SUNGAI ARE
1373,107,MARTAPURA
1374,107,BUNGA MAYANG
1375,107,JAYAPURA
1376,107,BUAY PEMUKA PELIUNG
1377,107,BUAY MADANG
1378,107,BUAY MADANG TIMUR
1379,107,BUAY PEMUKA BANGSA
1380,107,MADANG SUKU II
1381,107,MADANG SUKU III
1382,107,MADANG SUKU I
1383,107,BELITANG MADANG RAYA
1384,107,BELITANG
1385,107,BELITANG JAYA
1386,107,BELITANG III
1387,107,BELITANG II
1388,107,BELITANG MULYA
1389,107,SEMENDAWAI SUKU III
1390,107,SEMENDAWAI TIMUR
1391,107,CEMPAKA
1392,107,SEMENDAWAI BARAT
1393,108,MUARA KUANG
1394,108,RAMBANG KUANG
1395,108,LUBUK KELIAT
1396,108,TANJUNG BATU
1397,108,PAYARAMAN
1398,108,RANTAU ALAI
1399,108,KANDIS
1400,108,TANJUNG RAJA
1401,108,RANTAU PANJANG
1402,108,SUNGAI PINANG
1403,108,PEMULUTAN
1404,108,PEMULUTAN SELATAN
1405,108,PEMULUTAN BARAT
1406,108,INDRALAYA
1407,108,INDRALAYA UTARA
1408,108,INDRALAYA SELATAN
1409,109,MUARA PINANG
1410,109,LINTANG KANAN
1411,109,PENDOPO
1412,109,PENDOPO BARAT
1413,109,PASEMAH AIR KERUH
1414,109,ULU MUSI
1415,109,SIKAP DALAM
1416,109,TALANG PADANG
1417,109,TEBING TINGGI
1418,109,SALING
1419,110,TALANG UBI
1420,110,TANAH ABANG
1421,110,ABAB
1422,110,PENUKAL
1423,110,PENUKAL UTARA
1424,111,ULU RAWAS
1425,111,KARANG JAYA
1426,111,RAWAS ULU
1427,111,RUPIT
1428,111,KARANG DAPO
1429,111,RAWAS ILIR
1430,111,NIBUNG
1431,112,ILIR BARAT II
1432,112,GANDUS
1433,112,SEBERANG ULU I
1434,112,KERTAPATI
1435,112,JAKABARING
1436,112,SEBERANG ULU II
1437,112,PLAJU
1438,112,ILIR BARAT I
1439,112,BUKIT KECIL
1440,112,ILIR TIMUR I
1441,112,KEMUNING
1442,112,ILIR TIMUR II
1443,112,KALIDONI
1444,112,ILIR TIMUR TIGA
1445,112,SAKO
1446,112,SEMATANG BORANG
1447,112,SUKARAMI
1448,112,ALANG-ALANG LEBAR
1449,113,RAMBANG KPK TENGAH
1450,113,PRABUMULIH TIMUR
1451,113,PRABUMULIH SELATAN
1452,113,PRABUMULIH BARAT
1453,113,PRABUMULIH UTARA
1454,113,CAMBAI
1455,114,DEMPO SELATAN
1456,114,DEMPO TENGAH
1457,114,DEMPO UTARA
1458,114,PAGAR ALAM SELATAN
1459,114,PAGAR ALAM UTARA
1460,115,LUBUK LINGGAU BARAT I
1461,115,LUBUK LINGGAU BARAT II
1462,115,LUBUK LINGGAU SELATAN
1463,115,LUBUK LINGGAU SELATAN II
1464,115,LUBUK LINGGAU TIMUR I
1465,115,LUBUK LINGGAU TIMUR
1466,115,LUBUK LINGGAU UTARA I
1467,115,LUBUK LINGGAU UTARA II
1468,116,MANNA
1469,116,KOTA MANNA
1470,116,KEDURANG
1471,116,BUNGA MAS
1472,116,PASAR MANNA
1473,116,KEDURANG ILIR
1474,116,SEGINIM
1475,116,AIR NIPIS
1476,116,PINO
1477,116,PINO RAYA
1478,116,ULU MANNA
1479,117,KOTA PADANG
1480,117,SINDANG BELITI ILIR
1481,117,PADANG ULAK TANDING
1482,117,SINDANG KELINGI
1483,117,BINDURIANG
1484,117,SINDANG BELITI ULU
1485,117,SINDANG DATARAN
1486,117,CURUP
1487,117,BERMANI ULU
1488,117,SELUPU REJANG
1489,117,CURUP SELATAN
1490,117,CURUP TENGAH
1491,117,BERMANI ULU RAYA
1492,117,CURUP UTARA
1493,117,CURUP TIMUR
1494,118,ENGGANO
1495,118,KERKAP
1496,118,AIR NAPAL
1497,118,AIR BESI
1498,118,HULU PALIK
1499,118,TANJUNG AGUNG PALIK
1500,118,KOTA ARGA MAKMUR
1501,118,ARMA JAYA
1502,118,LAIS
1503,118,BATIK NAU
1504,118,GIRI MULYA
1505,118,AIR PADANG
1506,118,PADANG JAYA
1507,118,KETAHUN
1508,118,NAPAL PUTIH
1509,118,ULOK KUPAI
1510,118,PINANG RAYA
1511,118,PUTRI HIJAU
1512,118,MARGA SAKTI SEBELAT
1513,119,NASAL
1514,119,MAJE
1515,119,KAUR SELATAN
1516,119,TETAP
1517,119,KAUR TENGAH
1518,119,LUAS
1519,119,MUARA SAHUNG
1520,119,KINAL
1521,119,SEMIDANG GUMAY
1522,119,TANJUNG KEMUNING
1523,119,KELAM TENGAH
1524,119,KAUR UTARA
1525,119,PADANG GUCI HILIR
1526,119,LUNGKANG KULE
1527,119,PADANG GUCI HULU
1528,120,SEMIDANG ALAS MARAS
1529,120,SEMIDANG ALAS
1530,120,TALO
1531,120,ILIR TALO
1532,120,TALO KECIL
1533,120,ULU TALO
1534,120,SELUMA
1535,120,SELUMA SELATAN
1536,120,SELUMA BARAT
1537,120,SELUMA TIMUR
1538,120,SELUMA UTARA
1539,120,SUKARAJA
1540,120,AIR PERIUKAN
1541,120,LUBUK SANDI
1542,121,IPUH
1543,121,AIR RAMI
1544,121,MALIN DEMAN
1545,121,PONDOK SUGUH
1546,121,SUNGAI RUMBAI
1547,121,TERAMANG JAYA
1548,121,TERAS TERUNJAM
1549,121,PENARIK
1550,121,SELAGAN RAYA
1551,121,KOTA MUKOMUKO
1552,121,AIR DIKIT
1553,121,XIV KOTO
1554,121,LUBUK PINANG
1555,121,AIR MAJUNTO
1556,121,V KOTO
1557,122,RIMBO PENGADANG
1558,122,TOPOS
1559,122,LEBONG SELATAN
1560,122,BINGIN KUNING
1561,122,LEBONG TENGAH
1562,122,LEBONG SAKTI
1563,122,LEBONG ATAS
1564,122,PELABAI
1565,122,LEBONG UTARA
1566,122,AMEN
1567,122,URAM JAYA
1568,122,PINANG BELAPIS
1569,123,MUARA KEMUMU
1570,123,BERMANI ILIR
1571,123,SEBERANG MUSI
1572,123,TEBAT KARAI
1573,123,KEPAHIANG
1574,123,KEBAWETAN
1575,123,UJAN MAS
1576,123,MERIGI
1577,124,TALANG EMPAT
1578,124,SEMIDANG LAGAN
1579,124,KARANG TINGGI
1580,124,TABA PENANJUNG
1581,124,MERIGI KELINDANG
1582,124,PAGAR JATI
1583,124,MERIGI SAKTI
1584,124,PONDOK KELAPA
1585,124,PONDOK KUBANG
1586,124,PEMATANG TIGA
1587,124,BANG HAJI
1588,125,SELEBAR
1589,125,KAMPUNG MELAYU
1590,125,GADING CEMPAKA
1591,125,RATU AGUNG
1592,125,RATU SAMBAN
1593,125,SINGARAN PATI
1594,125,TELUK SEGARA
1595,125,SUNGAI SERUT
1596,125,MUARA BANGKA HULU
1597,126,BALIK BUKIT
1598,126,SUKAU
1599,126,LUMBOK SEMINUNG
1600,126,BELALAU
1601,126,SEKINCAU
1602,126,SUOH
1603,126,BATU BRAK
1604,126,PAGAR DEWA
1605,126,BATU KETULIS
1606,126,BANDAR NEGERI SUOH
1607,126,SUMBER JAYA
1608,126,WAY TENONG
1609,126,GEDUNG SURIAN
1610,126,KEBUN TEBU
1611,126,AIR HITAM
1612,127,WONOSOBO
1613,127,SEMAKA
1614,127,BANDAR NEGERI
1615,127,KOTA AGUNG
1616,127,PEMATANG SAWA
1617,127,KOTA AGUNG TIMUR
1618,127,KOTA AGUNG BARAT
1619,127,PULAU PANGGUNG
1620,127,ULU BELU
1621,127,AIR NANINGAN
1622,127,TALANG PADANG
1623,127,SUMBER REJO
1624,127,GISTING
1625,127,GUNUNG ALIP
1626,127,PUGUNG
1627,127,BULOK
1628,127,CUKUH BALAK
1629,127,KLUMBAYAN
1630,127,LIMAU
1631,127,KLUMBAYAN BARAT
1632,128,NATAR
1633,128,JATI AGUNG
1634,128,TANJUNG BINTANG
1635,128,TANJUNG SARI
1636,128,KATIBUNG
1637,128,MERBAU MATARAM
1638,128,WAY SULAN
1639,128,SIDOMULYO
1640,128,CANDIPURO
1641,128,WAY PANJI
1642,128,KALIANDA
1643,128,RAJA BASA
1644,128,PALAS
1645,128,SRAGI
1646,128,PENENGAHAN
1647,128,KETAPANG
1648,128,BAKAUHENI
1649,129,BUMI AGUNG
1650,129,METRO KIBANG
1651,129,BATANGHARI
1652,129,SEKAMPUNG
1653,129,MARGA TIGA
1654,129,SEKAMPUNG UDIK
1655,129,JABUNG
1656,129,PASIR SAKTI
1657,129,WAWAY KARYA
1658,129,MARGA SEKAMPUNG
1659,129,LABUHAN MARINGGAI
1660,129,MATARAM BARU
1661,129,BANDAR SRIBHAWONO
1662,129,MELINTING
1663,129,GUNUNG PELINDUNG
1664,129,WAY JEPARA
1665,129,BRAJA SELEBAH
1666,129,LABUHAN RATU
1667,129,SUKADANA
1668,129,BATANGHARI NUBAN
1669,129,PEKALONGAN
1670,129,RAMAN UTARA
1671,129,PURBOLINGGO
1672,129,WAY BUNGUR
1673,130,PADANG RATU
1674,130,SELAGAI LINGGA
1675,130,PUBIAN
1676,130,ANAK TUHA
1677,130,ANAK RATU AJI
1678,130,KALIREJO
1679,130,SENDANG AGUNG
1680,130,BANGUN REJO
1681,130,GUNUNG SUGIH
1682,130,BEKRI
1683,130,BUMI RATU NUBAN
1684,130,TRIMURJO
1685,130,PUNGGUR
1686,130,KOTA GAJAH
1687,130,SEPUTIH RAMAN
1688,130,TERBANGGI BESAR
1689,130,SEPUTIH AGUNG
1690,130,WAY PANGUBUAN
1691,130,TERUSAN NUNYAI
1692,130,SEPUTIH MATARAM
1693,130,BANDAR MATARAM
1694,130,SEPUTIH BANYAK
1695,130,WAY SEPUTIH
1696,130,RUMBIA
1697,130,BUMI NABUNG
1698,130,PUTRA RUMBIA
1699,130,SEPUTIH SURABAYA
1700,130,BANDAR SURABAYA
1701,131,BUKIT KEMUNING
1702,131,ABUNG TINGGI
1703,131,TANJUNG RAJA
1704,131,ABUNG BARAT
1705,131,ABUNG TENGAH
1706,131,ABUNG KUNANG
1707,131,ABUNG PEKURUN
1708,131,KOTABUMI
1709,131,KOTABUMI UTARA
1710,131,KOTABUMI SELATAN
1711,131,ABUNG SELATAN
1712,131,ABUNG SEMULI
1713,131,BLAMBANGAN PAGAR
1714,131,ABUNG TIMUR
1715,131,ABUNG SURAKARTA
1716,131,SUNGKAI SELATAN
1717,131,MUARA SUNGKAI
1718,131,BUNGA MAYANG
1719,131,SUNGKAI BARAT
1720,131,SUNGKAI JAYA
1721,131,SUNGKAI UTARA
1722,131,HULU SUNGKAI
1723,131,SUNGKAI TENGAH
1724,132,BANJIT
1725,132,BARADATU
1726,132,GUNUNG LABUHAN
1727,132,KASUI
1728,132,REBANG TANGKAS
1729,132,BLAMBANGAN UMPU
1730,132,WAY TUBA
1731,132,NEGERI AGUNG
1732,132,BAHUGA
1733,132,BUAY BAHUGA
1734,132,BUMI AGUNG
1735,132,PAKUAN RATU
1736,132,NEGARA BATIN
1737,132,NEGERI BESAR
1738,133,BANJAR AGUNG
1739,133,BANJAR MARGO
1740,133,BANJAR BARU
1741,133,GEDUNG AJI
1742,133,PENAWAR AJI
1743,133,MERAKSA AJI
1744,133,MENGGALA
1745,133,PENAWAR TAMA
1746,133,RAWA JITU SELATAN
1747,133,GEDUNG MENENG
1748,133,RAWA JITU TIMUR
1749,133,RAWA PITU
1750,133,GEDUNG AJI BARU
1751,133,DENTE TELADAS
1752,133,MENGGALA TIMUR
1753,134,PUNDUH PIDADA
1754,134,MARGA PUNDUH
1755,134,PADANG CERMIN
1756,134,TELUK PANDAN
1757,134,WAY RATAI
1758,134,KEDONDONG
1759,134,WAY KHILAU
1760,134,WAY LIMA
1761,134,GEDONG TATAAN
1762,134,NEGERI KATON
1763,134,TEGINENENG
1764,135,PARDASUKA
1765,135,AMBARAWA
1766,135,PAGELARAN
1767,135,PAGELARAN UTARA
1768,135,PRINGSEWU
1769,135,GADING REJO
1770,135,SUKOHARJO
1771,135,BANYUMAS
1772,135,ADILUWIH
1773,136,WAY SERDANG
1774,136,SIMPANG PEMATANG
1775,136,PANCA JAYA
1776,136,TANJUNG RAYA
1777,136,MESUJI
1778,136,MESUJI TIMUR
1779,136,RAWA JITU UTARA
1780,137,TULANG BAWANG UDIK
1781,137,TUMIJAJAR
1782,137,TULANG BAWANG TENGAH
1783,137,PAGAR DEWA
1784,137,LAMBU KIBANG
1785,137,GUNUNG TERANG
1786,137,BATU PUTIH
1787,137,GUNUNG AGUNG
1788,137,WAY KENANGA
1789,138,LEMONG
1790,138,PESISIR UTARA
1791,138,PULAUPISANG
1792,138,KARYA PENGGAWA
1793,138,WAY KRUI
1794,138,PESISIR TENGAH
1795,138,KRUI SELATAN
1796,138,PESISIR SELATAN
1797,138,NGAMBUR
1798,138,NGARAS
1799,138,BANGKUNAT
1800,139,TELUKBETUNG BARAT
1801,139,TELUKBETUNG TIMUR
1802,139,TELUKBETUNG SELATAN
1803,139,BUMI WARAS
1804,139,PANJANG
1805,139,TANJUNGKARANG TIMUR
1806,139,KEDAMAIAN
1807,139,TELUKBETUNG UTARA
1808,139,TANJUNGKARANG PUSAT
1809,139,ENGGAL
1810,139,TANJUNGKARANG BARAT
1811,139,KEMILING
1812,139,LANGKAPURA
1813,139,KEDATON
1814,139,RAJABASA
1815,139,TANJUNG SENANG
1816,139,LABUHAN RATU
1817,139,SUKARAME
1818,139,SUKABUMI
1819,139,WAY HALIM
1820,140,METRO SELATAN
1821,140,METRO BARAT
1822,140,METRO TIMUR
1823,140,METRO PUSAT
1824,140,METRO UTARA
1825,141,MENDO BARAT
1826,141,MERAWANG
1827,141,PUDING BESAR
1828,141,SUNGAILIAT
1829,141,PEMALI
1830,141,BAKAM
1831,141,BELINYU
1832,141,RIAU SILIP
1833,142,MEMBALONG
1834,142,TANJUNG PANDAN
1835,142,BADAU
1836,142,SIJUK
1837,142,SELAT NASIK
1838,143,KELAPA
1839,143,TEMPILANG
1840,143,MUNTOK
1841,143,SIMPANG TERITIP
1842,143,JEBUS
1843,143,PARITTIGA
1844,144,KOBA
1845,144,LUBUK BESAR
1846,144,PANGKALAN BARU
1847,144,NAMANG
1848,144,SUNGAI SELAN
1849,144,SIMPANG KATIS
1850,145,PAYUNG
1851,145,PULAUBESAR
1852,145,SIMPANG RIMBA
1853,145,TOBOALI
1854,145,TUKAK SADAI
1855,145,AIR GEGAS
1856,145,LEPAR PONGOK
1857,145,KEPULAUAN PONGOK
1858,146,DENDANG
1859,146,SIMPANG PESAK
1860,146,GANTUNG
1861,146,SIMPANG RENGGIANG
1862,146,MANGGAR
1863,146,DAMAR
1864,146,KELAPA KAMPIT
1865,147,RANGKUI
1866,147,BUKITINTAN
1867,147,GIRIMAYA
1868,147,PANGKAL BALAM
1869,147,GABEK
1870,147,TAMAN SARI
1871,147,GERUNGGANG
1872,148,MORO
1873,148,DURAI
1874,148,KUNDUR
1875,148,KUNDUR UTARA
1876,148,KUNDUR BARAT
1877,148,UNGAR
1878,148,BELAT
1879,148,KARIMUN
1880,148,BURU
1881,148,MERAL
1882,148,TEBING
1883,148,MERAL BARAT
1884,149,TELUK BINTAN
1885,149,BINTAN UTARA
1886,149,TELOK SEBONG
1887,149,SERI KUALA LOBAM
1888,149,BINTAN TIMUR
1889,149,GUNUNG KIJANG
1890,149,MANTANG
1891,149,BINTAN PESISIR
1892,149,TOAPAYA
1893,149,TAMBELAN
1894,150,MIDAI
1895,150,SUAK MIDAI
1896,150,BUNGURAN BARAT
1897,150,BUNGURAN UTARA
1898,150,PULAU LAUT
1899,150,PULAU TIGA
1900,150,BUNGURAN BATUBI
1901,150,PULAU TIGA BARAT
1902,150,BUNGURAN TIMUR
1903,150,BUNGURAN TIMUR LAUT
1904,150,BUNGURAN TENGAH
1905,150,BUNGURAN SELATAN
1906,150,SERASAN
1907,150,SUBI
1908,150,SERASAN TIMUR
1909,151,SINGKEP BARAT
1910,151,KEPULAUAN POSEK
1911,151,SINGKEP
1912,151,SINGKEP SELATAN
1913,151,SINGKEP PESISIR
1914,151,LINGGA
1915,151,SELAYAR
1916,151,LINGGA TIMUR
1917,151,LINGGA UTARA
1918,151,SENAYANG
1919,151,BAKUNG SERUMPUN
1920,151,TEMIANG PESISIR
1921,151,KATANG BIDARE
1922,152,JEMAJA
1923,152,JEMAJA BARAT
1924,152,JEMAJA TIMUR
1925,152,SIANTAN SELATAN
1926,152,SIANTAN
1927,152,SIANTAN TIMUR
1928,152,SIANTAN TENGAH
1929,152,PALMATAK
1930,152,SIANTAN UTARA
1931,153,BELAKANG PADANG
1932,153,BULANG
1933,153,GALANG
1934,153,SEI BEDUK
1935,153,SAGULUNG
1936,153,NONGSA
1937,153,BATAM KOTA
1938,153,SEKUPANG
1939,153,BATU AJI
1940,153,LUBUK BAJA
1941,153,BATU AMPAR
1942,153,BENGKONG
1943,154,BUKIT BESTARI
1944,154,TANJUNG PINANG TIMUR
